id,date,text,views,forwards,replies,reactions
20323,2025-08-16 06:55:15+00:00,"Чтобы потом сделать еще и красивые фото вашего завтрака, собрали товары для стильной сервировки!

➖ Салатник Nouvelle Home 
➖ Салфетка под приборы Tkano 
➖ Сахарница с ложкой Nouvelle Home
➖ Набор столовых приборов Regent Inox 
➖ Набор бокалов для вина Magistro

Реклама. ООО «Екатеринбург Яблоко», ИНН 6670381056. erid: 2VSb5z8P9Zb",82457,45,18,"{""ReactionEmoji(emoticon='❤')"": 485, 'ReactionCustomEmoji(document_id=5294214784856649592)': 281, ""ReactionEmoji(emoticon='🔥')"": 131, ""ReactionEmoji(emoticon='😍')"": 49, ""ReactionEmoji(emoticon='👍')"": 27, ""ReactionEmoji(emoticon='⚡')"": 13, ""ReactionEmoji(emoticon='😇')"": 13, ""ReactionEmoji(emoticon='😁')"": 10}"
20322,2025-08-16 06:35:02+00:00,,77540,91,0,{}
20321,2025-08-16 06:35:02+00:00,"Pov: вы просыпаетесь в 11:30, готовите завтрак, а впереди целый день, который вы проведете вместе... 

❤️ — если хочется так",79826,93,23,"{""ReactionEmoji(emoticon='❤')"": 2087, 'ReactionCustomEmoji(document_id=5294214784856649592)': 468, ""ReactionEmoji(emoticon='🔥')"": 212, ""ReactionEmoji(emoticon='😍')"": 68, ""ReactionEmoji(emoticon='👍')"": 30, ""ReactionEmoji(emoticon='😁')"": 18, ""ReactionEmoji(emoticon='😇')"": 9, ""ReactionEmoji(emoticon='⚡')"": 6}"
20320,2025-08-15 17:00:21+00:00,,100132,322,0,{}
20319,2025-08-15 17:00:21+00:00,"Анджелина, дочь Виктории Бони, поделилась с нами фаворитами своей косметички⚡️

Вы наверняка знаете ее по трендовым рилсам. Наша команда решила узнать, чем Анджелина красится в школу и на тусовки с подругами. 

Да, она don't want деликатные — only яркие бренды, которые купила в Золотом Яблоке, когда была в Москве:

— тушь для ресниц L'Oreal Paris 
— контурирующий стик SHU 
— тональный флюид Catrice   
— тональная основа Essence   
— набор кистей и спонж Real Techniques 
— помада-бальзам Love Generation 

Реклама",101657,323,101,"{""ReactionEmoji(emoticon='❤')"": 1066, ""ReactionEmoji(emoticon='😁')"": 465, 'ReactionCustomEmoji(document_id=5294214784856649592)': 352, ""ReactionEmoji(emoticon='🔥')"": 127, ""ReactionEmoji(emoticon='👍')"": 26, ""ReactionEmoji(emoticon='😍')"": 23, ""ReactionEmoji(emoticon='😇')"": 18, ""ReactionEmoji(emoticon='⚡')"": 9}"
20318,2025-08-15 15:41:33+00:00,,87560,30,0,{}
20317,2025-08-15 15:41:33+00:00,,89452,30,0,{}
20316,2025-08-15 15:41:33+00:00,,90083,30,0,{}
20315,2025-08-15 15:41:33+00:00,,83933,30,0,{}
20314,2025-08-15 15:41:33+00:00,"Знаете, какой сегодня день? День покупок в Золотом Яблоке💅

У нас появились 4 новых бренда, которые стоят вашего внимания: яркие баночки Goodal, тот самый Skinfood, который вдохновляется едой, Saforelle для деликатной зоны и BRU&BLO для волос. 

— Маска-бальзам BRU&BLO 
— Тонер для лица Skinfood 
— Набор тканевых масок Goodal 
— Гель для интимной гигиены Saforelle

Реклама",87806,32,20,"{""ReactionEmoji(emoticon='❤')"": 493, 'ReactionCustomEmoji(document_id=5294214784856649592)': 276, ""ReactionEmoji(emoticon='👍')"": 141, ""ReactionEmoji(emoticon='🔥')"": 49, ""ReactionEmoji(emoticon='⚡')"": 11, ""ReactionEmoji(emoticon='😁')"": 11, ""ReactionEmoji(emoticon='😍')"": 11, ""ReactionEmoji(emoticon='😇')"": 11}"
20313,2025-08-15 14:39:10+00:00,,80003,158,0,{}
20312,2025-08-15 14:39:10+00:00,,82886,158,0,{}
20311,2025-08-15 14:39:10+00:00,,79785,223,0,{}
20310,2025-08-15 14:39:10+00:00,,77260,159,0,{}
20309,2025-08-15 14:39:10+00:00,,76885,156,0,{}
20308,2025-08-15 14:39:10+00:00,"🌟ШКОЛА-ШКОЛА🌟

Готовы к 1 сентября? Если список покупок ещё пуст — сохраняйте нашу подборку.

Тут есть всё, что вам пригодится во время уроков и не только…

🔗 тетрадь Zakka
🔗 органайзер andplus 
🔗 конфеты без сахара FOR ME
🔗 антисептик для рук Sanitelle
🔗 парные брелки Muf-Muf

Реклама. ООО «Екатеринбург Яблоко», ИНН: 6670381056. Erid: 2VSb5z6qoTw",78149,161,21,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 497, ""ReactionEmoji(emoticon='❤')"": 345, ""ReactionEmoji(emoticon='👍')"": 142, ""ReactionEmoji(emoticon='⚡')"": 51, ""ReactionEmoji(emoticon='🔥')"": 24, ""ReactionEmoji(emoticon='😍')"": 15, ""ReactionEmoji(emoticon='😁')"": 10, ""ReactionEmoji(emoticon='😇')"": 10}"
20307,2025-08-15 13:36:45+00:00,,76544,117,0,{}
20306,2025-08-15 13:36:45+00:00,,77703,117,0,{}
20305,2025-08-15 13:36:45+00:00,"Возвращаем 20% бонусами при офлайн-покупке до 20 августа. Так что Аня и Настя из контент-отдела собрали вот такие корзины.

Чья понравилась больше? 

❤️ — корзина Ани 
🧽 — корзина Насти  

Ждем и вас за покупками!",74228,116,59,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 960, ""ReactionEmoji(emoticon='❤')"": 615, ""ReactionEmoji(emoticon='😁')"": 119, ""ReactionEmoji(emoticon='👍')"": 67, ""ReactionEmoji(emoticon='🔥')"": 23, ""ReactionEmoji(emoticon='⚡')"": 16, ""ReactionEmoji(emoticon='😍')"": 8, ""ReactionEmoji(emoticon='😇')"": 8}"
20304,2025-08-15 13:29:31+00:00,,66113,1,2,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 387, ""ReactionEmoji(emoticon='❤')"": 165, ""ReactionEmoji(emoticon='🔥')"": 88, ""ReactionEmoji(emoticon='😍')"": 51, ""ReactionEmoji(emoticon='😁')"": 26, ""ReactionEmoji(emoticon='👍')"": 23, ""ReactionEmoji(emoticon='⚡')"": 20, ""ReactionEmoji(emoticon='😇')"": 11}"
20303,2025-08-15 13:27:17+00:00,,64936,0,2,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 389, ""ReactionEmoji(emoticon='❤')"": 153, ""ReactionEmoji(emoticon='🔥')"": 77, ""ReactionEmoji(emoticon='😁')"": 62, ""ReactionEmoji(emoticon='⚡')"": 25, ""ReactionEmoji(emoticon='👍')"": 25, ""ReactionEmoji(emoticon='😇')"": 15, ""ReactionEmoji(emoticon='😍')"": 13}"
20302,2025-08-15 13:24:42+00:00,,66269,12,6,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 417, ""ReactionEmoji(emoticon='❤')"": 186, ""ReactionEmoji(emoticon='🔥')"": 75, ""ReactionEmoji(emoticon='👍')"": 55, ""ReactionEmoji(emoticon='⚡')"": 21, ""ReactionEmoji(emoticon='😍')"": 17, ""ReactionEmoji(emoticon='😁')"": 12, ""ReactionEmoji(emoticon='😇')"": 12}"
20301,2025-08-15 13:14:42+00:00,,67004,10,5,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 490, ""ReactionEmoji(emoticon='❤')"": 208, ""ReactionEmoji(emoticon='😁')"": 81, ""ReactionEmoji(emoticon='🔥')"": 65, ""ReactionEmoji(emoticon='👍')"": 40, ""ReactionEmoji(emoticon='😍')"": 11, ""ReactionEmoji(emoticon='😇')"": 9, ""ReactionEmoji(emoticon='⚡')"": 8}"
20297,2025-08-15 13:12:59+00:00,,67278,0,0,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 458, ""ReactionEmoji(emoticon='❤')"": 194, ""ReactionEmoji(emoticon='🔥')"": 94, ""ReactionEmoji(emoticon='😁')"": 41, ""ReactionEmoji(emoticon='👍')"": 23, ""ReactionEmoji(emoticon='😍')"": 13, ""ReactionEmoji(emoticon='⚡')"": 10, ""ReactionEmoji(emoticon='😇')"": 8}"
20296,2025-08-15 12:59:53+00:00,,66897,17,3,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 509, ""ReactionEmoji(emoticon='❤')"": 208, ""ReactionEmoji(emoticon='😁')"": 82, ""ReactionEmoji(emoticon='🔥')"": 73, ""ReactionEmoji(emoticon='😍')"": 38, ""ReactionEmoji(emoticon='👍')"": 20, ""ReactionEmoji(emoticon='😇')"": 20, ""ReactionEmoji(emoticon='⚡')"": 10}"
20295,2025-08-15 12:53:08+00:00,,67652,0,3,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 508, ""ReactionEmoji(emoticon='❤')"": 203, ""ReactionEmoji(emoticon='🔥')"": 111, ""ReactionEmoji(emoticon='👍')"": 63, ""ReactionEmoji(emoticon='😇')"": 17, ""ReactionEmoji(emoticon='😍')"": 15, ""ReactionEmoji(emoticon='😁')"": 14, ""ReactionEmoji(emoticon='⚡')"": 11}"
20294,2025-08-15 12:51:20+00:00,"Узнаете с подругой про акцию с повышенными бонусами в Золотом Яблоке, вы через час:",68171,13,24,"{""ReactionEmoji(emoticon='❤')"": 374, 'ReactionCustomEmoji(document_id=5294214784856649592)': 252, ""ReactionEmoji(emoticon='😍')"": 92, ""ReactionEmoji(emoticon='👍')"": 51, ""ReactionEmoji(emoticon='😁')"": 25, ""ReactionEmoji(emoticon='🔥')"": 17, ""ReactionEmoji(emoticon='😇')"": 8, ""ReactionEmoji(emoticon='⚡')"": 7}"
20293,2025-08-15 12:51:05+00:00,,76075,1,0,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 447, ""ReactionEmoji(emoticon='❤')"": 202, ""ReactionEmoji(emoticon='🔥')"": 116, ""ReactionEmoji(emoticon='😍')"": 74, ""ReactionEmoji(emoticon='👍')"": 24, ""ReactionEmoji(emoticon='😁')"": 13, ""ReactionEmoji(emoticon='⚡')"": 7, ""ReactionEmoji(emoticon='😇')"": 7}"
20292,2025-08-15 11:09:35+00:00,,82163,65,0,{}
20291,2025-08-15 11:09:35+00:00,"Эта неделя почти закончилась! Провели ее максимально продуктивно, все благодаря БАДам*💊

Самое необходимое в офисе — добавка для поддержания нервной системы, а еще всегда на столе желе в стиках для детокса, которое помогает улучшить пищеварение и напоминает десерт. 

* БАД. Не является лекарственным средством.",82646,64,8,"{""ReactionEmoji(emoticon='❤')"": 546, 'ReactionCustomEmoji(document_id=5294214784856649592)': 368, ""ReactionEmoji(emoticon='😍')"": 122, ""ReactionEmoji(emoticon='👍')"": 73, ""ReactionEmoji(emoticon='🔥')"": 24, ""ReactionEmoji(emoticon='⚡')"": 16, ""ReactionEmoji(emoticon='😁')"": 16, ""ReactionEmoji(emoticon='😇')"": 6}"
20290,2025-08-15 09:46:16+00:00,"5 этапов для тех, кто хочет матовую кожу без воспалений🩶

Пригодится линейка Caudalie Vinopure: у средств появилась новая упаковка и объемы, а у сыворотки — обновленная еще более эффективная формула. Она подходит даже для чувствительной кожи! Кроме натуральной салициловой кислоты в составе теперь есть глюконолактон, который мягко отшелушивает и регенерирует кожу, а гиалуроновая кислота ее глубоко увлажняет. 

Сохраняй наш чек-лист по уходу за кожей и выбирай продукты из гаммы со скидками до −38%:

— очищающий гель для умывания 
— очищающий тоник 
— точечное средство против несовершенств 
— сыворотка для лица 
— матирующий флюид

Реклама",82335,358,36,"{""ReactionEmoji(emoticon='❤')"": 497, 'ReactionCustomEmoji(document_id=5294214784856649592)': 324, ""ReactionEmoji(emoticon='🔥')"": 140, ""ReactionEmoji(emoticon='👍')"": 56, ""ReactionEmoji(emoticon='😁')"": 23, ""ReactionEmoji(emoticon='😍')"": 15, ""ReactionEmoji(emoticon='😇')"": 14, ""ReactionEmoji(emoticon='⚡')"": 13}"
